[INFO] FPS log: live-data/logs/live_fps_20260622_222807.log
[INFO] Loading model: mbest.pt
[INFO] Initializing camera...
[INFO] Ready.  S=screenshot  R=record  Q=quit
[INFO] Inference crop: x=[250:760]  (510px wide — matches training data)
[FPS] live=0.12 fps | infer_avg=7474.6 ms | detections=8 | model=mbest.pt
[FPS] live=0.43 fps | infer_avg=2175.3 ms | detections=12 | model=mbest.pt
[FPS] live=0.52 fps | infer_avg=1747.7 ms | detections=10 | model=mbest.pt
[FPS] live=0.54 fps | infer_avg=1743.8 ms | detections=10 | model=mbest.pt
[FPS] live=0.49 fps | infer_avg=1909.3 ms | detections=9 | model=mbest.pt
[FPS] live=0.39 fps | infer_avg=2443.2 ms | detections=11 | model=mbest.pt
[FPS] live=0.46 fps | infer_avg=1999.6 ms | detections=11 | model=mbest.pt
[FPS] live=0.44 fps | infer_avg=2107.6 ms | detections=11 | model=mbest.pt
[FPS] live=0.40 fps | infer_avg=2354.2 ms | detections=11 | model=mbest.pt
[FPS] live=0.46 fps | infer_avg=2008.4 ms | detections=11 | model=mbest.pt
[FPS] live=0.47 fps | infer_avg=1988.1 ms | detections=11 | model=mbest.pt
[FPS] live=0.45 fps | infer_avg=2074.7 ms | detections=11 | model=mbest.pt
[FPS] live=0.48 fps | infer_avg=1978.9 ms | detections=11 | model=mbest.pt
[FPS] live=0.51 fps | infer_avg=1856.0 ms | detections=11 | model=mbest.pt
[FPS] live=0.54 fps | infer_avg=1754.4 ms | detections=11 | model=mbest.pt
[FPS] live=0.43 fps | infer_avg=2123.0 ms | detections=11 | model=mbest.pt
[FPS] live=0.52 fps | infer_avg=1767.0 ms | detections=9 | model=mbest.pt
[FPS] live=0.46 fps | infer_avg=2048.4 ms | detections=7 | model=mbest.pt
[FPS] live=0.47 fps | infer_avg=2005.0 ms | detections=12 | model=mbest.pt
[FPS] live=0.46 fps | infer_avg=2026.6 ms | detections=11 | model=mbest.pt
[FPS] live=0.52 fps | infer_avg=1751.7 ms | detections=11 | model=mbest.pt
[FPS] live=0.53 fps | infer_avg=1785.0 ms | detections=11 | model=mbest.pt
[FPS] live=0.36 fps | infer_avg=2616.3 ms | detections=11 | model=mbest.pt
[FPS] live=0.29 fps | infer_avg=3252.0 ms | detections=11 | model=mbest.pt
[FPS] live=0.46 fps | infer_avg=2055.1 ms | detections=11 | model=mbest.pt
[FPS] live=0.50 fps | infer_avg=1830.1 ms | detections=11 | model=mbest.pt
[FPS] live=0.40 fps | infer_avg=2413.5 ms | detections=11 | model=mbest.pt
[FPS] live=0.53 fps | infer_avg=1762.8 ms | detections=11 | model=mbest.pt
[FPS] live=0.34 fps | infer_avg=2699.0 ms | detections=12 | model=mbest.pt
[FPS] live=0.34 fps | infer_avg=2775.6 ms | detections=11 | model=mbest.pt
[FPS] live=0.48 fps | infer_avg=1946.5 ms | detections=12 | model=mbest.pt
[FPS] live=0.41 fps | infer_avg=2274.2 ms | detections=11 | model=mbest.pt
[FPS] live=0.23 fps | infer_avg=4176.8 ms | detections=11 | model=mbest.pt
[FPS] live=0.25 fps | infer_avg=3669.5 ms | detections=11 | model=mbest.pt
[FPS] live=0.23 fps | infer_avg=4142.9 ms | detections=11 | model=mbest.pt
[FPS] live=0.24 fps | infer_avg=3952.7 ms | detections=10 | model=mbest.pt
[FPS] live=0.32 fps | infer_avg=2968.3 ms | detections=6 | model=mbest.pt
[FPS] live=0.22 fps | infer_avg=4421.0 ms | detections=6 | model=mbest.pt
[FPS] live=0.19 fps | infer_avg=4941.8 ms | detections=8 | model=mbest.pt
[FPS] live=0.22 fps | infer_avg=4210.7 ms | detections=3 | model=mbest.pt
[FPS] live=0.24 fps | infer_avg=4042.1 ms | detections=3 | model=mbest.pt
[FPS] live=0.25 fps | infer_avg=3808.4 ms | detections=3 | model=mbest.pt
[FPS] live=0.21 fps | infer_avg=4467.4 ms | detections=4 | model=mbest.pt
