epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
11,93.6744,2.15139,3.83929,2.48442,0.01784,1.39362,0.43691,0.54914,0.39673,0.14821,0.30113,0.44099,0.24245,0.07561,2.08571,4.05215,2.20039,0.02427,0,0.00150197,0.00150197,0.00150197
12,101.975,2.08373,3.67057,2.28288,0.01682,1.41481,0.60217,0.55814,0.55761,0.20154,0.52705,0.47625,0.44183,0.13397,2.07126,3.84308,1.96798,0.02365,0,0.00148546,0.00148546,0.00148546
13,110.387,2.05608,3.60121,2.20809,0.01651,1.30507,0.63989,0.66458,0.66355,0.2638,0.57319,0.52035,0.46457,0.10652,1.9298,4.08488,1.72409,0.02144,0,0.00146896,0.00146896,0.00146896
14,118.67,2.08255,3.54581,2.08345,0.01656,1.25377,0.67272,0.68001,0.64043,0.22118,0.52576,0.53316,0.43679,0.11444,2.07503,3.91661,1.66223,0.02338,0,0.00145246,0.00145246,0.00145246
15,126.949,2.09352,3.50018,1.95256,0.01651,1.25844,0.56181,0.58151,0.55734,0.16776,0.38714,0.45199,0.35271,0.08706,2.55676,4.04464,1.92364,0.02866,0,0.00143595,0.00143595,0.00143595
16,135.245,2.0621,3.54364,1.98938,0.01677,1.30107,0.71135,0.69357,0.74077,0.29939,0.63627,0.50108,0.52204,0.13695,2.08613,3.8508,1.58113,0.02347,0,0.00141945,0.00141945,0.00141945
17,143.655,2.05461,3.46525,1.87368,0.0162,1.25181,0.65015,0.62664,0.63564,0.22808,0.504,0.49393,0.42308,0.10818,2.41064,3.9946,1.60636,0.02691,0,0.00140295,0.00140295,0.00140295
18,151.923,1.98499,3.34137,1.83383,0.01583,1.17295,0.7247,0.68714,0.73405,0.27034,0.634,0.60794,0.59065,0.16731,2.10964,3.64331,1.53399,0.02357,0,0.00138644,0.00138644,0.00138644
19,160.214,1.99689,3.38088,1.78009,0.01635,1.15084,0.70182,0.71751,0.73603,0.368,0.6034,0.61081,0.57438,0.19359,1.81579,3.5449,1.33233,0.01952,0,0.00136994,0.00136994,0.00136994
20,168.498,1.97862,3.27891,1.77294,0.01634,1.09448,0.7477,0.65768,0.68975,0.22146,0.59878,0.49722,0.44821,0.11252,2.32457,3.80192,1.51913,0.0265,0,0.00135344,0.00135344,0.00135344
21,176.855,1.94289,3.2993,1.73374,0.01562,1.06287,0.76089,0.73446,0.78421,0.38833,0.6718,0.65391,0.61543,0.23168,1.84918,3.36365,1.20132,0.02058,0,0.00133693,0.00133693,0.00133693
22,185.182,1.938,3.24992,1.62993,0.01568,0.9984,0.81182,0.73035,0.79693,0.33539,0.66419,0.58797,0.53266,0.15998,2.03224,3.73721,1.29178,0.02246,0,0.00132043,0.00132043,0.00132043
23,193.478,1.96695,3.3178,1.68218,0.01553,1.06221,0.7985,0.81473,0.83735,0.42328,0.7037,0.71065,0.66745,0.25147,1.74847,3.38494,1.1904,0.01882,0,0.00130393,0.00130393,0.00130393
24,201.846,1.87411,3.1205,1.55036,0.01508,1.00161,0.70705,0.73982,0.77647,0.38909,0.5757,0.63133,0.59609,0.24129,1.87223,3.36132,1.29236,0.0203,0,0.00128742,0.00128742,0.00128742
25,210.408,1.90208,3.16942,1.5334,0.01496,0.97801,0.73907,0.70905,0.73484,0.31527,0.62117,0.57411,0.53538,0.17162,2.07996,3.6142,1.2607,0.0231,0,0.00127092,0.00127092,0.00127092
26,218.736,1.9228,3.14775,1.58795,0.01555,1.00271,0.7069,0.71815,0.77303,0.39386,0.60513,0.62883,0.61205,0.24933,1.77026,3.29171,1.31345,0.0192,0,0.00125442,0.00125442,0.00125442
27,227.112,1.83556,3.13432,1.47636,0.01436,0.96594,0.70673,0.75685,0.77644,0.38522,0.7242,0.61627,0.65099,0.24278,1.83751,3.22862,1.15818,0.01996,0,0.00123791,0.00123791,0.00123791
28,235.534,1.86617,3.18915,1.49389,0.01448,1.00761,0.80048,0.80253,0.82681,0.39334,0.70136,0.70497,0.64642,0.23593,1.90108,3.3558,1.09613,0.02101,0,0.00122141,0.00122141,0.00122141
29,243.979,1.86923,3.11114,1.4804,0.0146,0.96516,0.73264,0.72485,0.78447,0.407,0.70953,0.63115,0.63985,0.27812,1.85745,3.12936,1.05758,0.0203,0,0.00120491,0.00120491,0.00120491
30,252.322,1.86848,3.1314,1.46286,0.01495,1.03799,0.77764,0.76318,0.81421,0.44818,0.74658,0.63466,0.66003,0.27051,1.72114,3.15934,1.02009,0.01858,0,0.0011884,0.0011884,0.0011884
31,260.621,1.83232,3.11196,1.40553,0.01446,0.93834,0.73321,0.75957,0.78866,0.38175,0.63811,0.66913,0.61965,0.24198,1.8746,3.19608,1.1985,0.02028,0,0.0011719,0.0011719,0.0011719
32,269.023,1.88045,3.15217,1.38129,0.01515,0.9938,0.80923,0.81882,0.82308,0.4012,0.74301,0.71065,0.66259,0.27003,1.87187,3.14878,1.06349,0.02023,0,0.0011554,0.0011554,0.0011554
33,277.307,1.838,3.0777,1.39575,0.01462,0.93739,0.77618,0.7652,0.82356,0.40114,0.72748,0.66415,0.67462,0.27057,1.9011,3.17958,1.04313,0.02054,0,0.00113889,0.00113889,0.00113889
34,285.599,1.82026,3.05808,1.29661,0.01439,0.88169,0.84136,0.81693,0.83719,0.37001,0.72309,0.6766,0.63762,0.22603,2.03383,3.26036,1.03681,0.02207,0,0.00112239,0.00112239,0.00112239
35,293.902,1.7878,3.02752,1.32887,0.01381,0.84696,0.81524,0.80392,0.87019,0.44998,0.78825,0.71181,0.74811,0.32267,1.75424,2.98556,0.93293,0.01829,0,0.00110589,0.00110589,0.00110589
36,302.313,1.77934,2.93642,1.28311,0.01335,0.9495,0.83982,0.76166,0.81017,0.45382,0.79134,0.71085,0.70622,0.32744,1.67414,2.86901,1.00759,0.01765,0,0.00108938,0.00108938,0.00108938
37,310.598,1.85832,3.02467,1.33156,0.01465,0.95483,0.74996,0.72762,0.7656,0.37778,0.68004,0.62558,0.61456,0.19709,1.94475,3.38823,1.24692,0.02039,0,0.00107288,0.00107288,0.00107288
38,318.908,1.78885,2.96466,1.29454,0.01366,0.88875,0.85007,0.78261,0.8539,0.36759,0.75949,0.69817,0.702,0.2795,2.04164,3.07185,1.02132,0.02142,0,0.00105638,0.00105638,0.00105638
39,327.211,1.7041,2.89222,1.28276,0.01309,0.89511,0.75328,0.75481,0.79903,0.4565,0.67148,0.71297,0.6854,0.27695,1.58427,3.03906,1.06766,0.01633,0,0.00103987,0.00103987,0.00103987
40,335.6,1.73516,2.9553,1.30008,0.01344,0.97891,0.77922,0.7844,0.80864,0.45438,0.7114,0.70302,0.68544,0.27825,1.64813,3.07372,1.07033,0.01721,0,0.00102337,0.00102337,0.00102337
41,343.9,1.70327,2.91167,1.26871,0.01312,0.86539,0.85338,0.8241,0.87941,0.51605,0.81667,0.7333,0.76867,0.37151,1.5746,2.79204,0.79079,0.01677,0,0.00100687,0.00100687,0.00100687
42,352.195,1.70336,2.82083,1.19366,0.01291,0.86069,0.72248,0.80527,0.82156,0.44328,0.66608,0.70489,0.68948,0.3098,1.73209,2.91502,0.95168,0.01844,0,0.000990365,0.000990365,0.000990365
43,360.477,1.73806,2.86155,1.20707,0.01317,0.81155,0.84568,0.83451,0.86854,0.53254,0.81479,0.7954,0.77866,0.38064,1.49441,2.74507,0.87855,0.01515,0,0.000973861,0.000973861,0.000973861
44,368.861,1.70421,2.85381,1.18975,0.0132,0.82057,0.89393,0.81586,0.8833,0.5484,0.83208,0.75398,0.77822,0.36875,1.46834,2.79934,0.79366,0.01524,0,0.000957358,0.000957358,0.000957358
45,377.146,1.67852,2.80128,1.14775,0.01312,0.80404,0.88767,0.87596,0.88933,0.52339,0.82095,0.80709,0.79472,0.34251,1.55392,2.85239,0.80945,0.01587,0,0.000940855,0.000940855,0.000940855
46,385.447,1.60682,2.73343,1.1021,0.01249,0.73803,0.87009,0.84321,0.87723,0.5267,0.80818,0.77847,0.7706,0.3816,1.56118,2.76982,0.83339,0.01651,0,0.000924352,0.000924352,0.000924352
47,393.753,1.66275,2.84468,1.15077,0.01265,0.79113,0.92155,0.80709,0.89262,0.52872,0.87017,0.75061,0.7886,0.36883,1.53589,2.76979,0.75011,0.01573,0,0.000907848,0.000907848,0.000907848
48,402.136,1.65075,2.8207,1.13079,0.01289,0.821,0.88851,0.87331,0.915,0.54065,0.81746,0.81045,0.79725,0.35992,1.50551,2.7839,0.75538,0.01544,0,0.000891345,0.000891345,0.000891345
49,410.46,1.60512,2.72833,1.13818,0.01218,0.82198,0.86079,0.86039,0.88563,0.51023,0.83664,0.80089,0.79555,0.38157,1.60515,2.66548,0.77256,0.01636,0,0.000874842,0.000874842,0.000874842
50,418.757,1.63701,2.76348,1.10625,0.01272,0.73536,0.89532,0.85883,0.89136,0.49997,0.83617,0.79801,0.79395,0.33681,1.62825,2.87278,0.76786,0.01732,0,0.000858338,0.000858338,0.000858338
51,427.089,1.5814,2.71604,1.08547,0.01196,0.7486,0.90144,0.85499,0.90818,0.54229,0.8608,0.82602,0.8156,0.38681,1.47869,2.67203,0.77718,0.01513,0,0.000841835,0.000841835,0.000841835
52,435.546,1.54515,2.65497,1.06622,0.01162,0.76451,0.87186,0.85247,0.88317,0.50992,0.78829,0.76381,0.75752,0.34306,1.63739,2.8982,0.74807,0.0167,0,0.000825332,0.000825332,0.000825332
53,443.845,1.60112,2.69707,1.04724,0.012,0.73675,0.88504,0.84242,0.88061,0.55428,0.86043,0.80172,0.79886,0.40459,1.38905,2.58161,0.74554,0.01409,0,0.000808828,0.000808828,0.000808828
54,452.116,1.56789,2.71532,1.08546,0.01181,0.74616,0.87667,0.84434,0.87202,0.49716,0.85535,0.78221,0.79225,0.36271,1.62795,2.72768,0.83632,0.01719,0,0.000792325,0.000792325,0.000792325
55,460.384,1.54318,2.65152,1.02635,0.01185,0.74057,0.86317,0.84667,0.88013,0.51746,0.77543,0.74583,0.71646,0.31014,1.55965,2.98987,0.78849,0.01642,0,0.000775822,0.000775822,0.000775822
56,468.74,1.57021,2.68789,1.01892,0.01183,0.70099,0.86241,0.83766,0.88242,0.52044,0.82937,0.79797,0.80581,0.37079,1.54873,2.74024,0.84232,0.01582,0,0.000759318,0.000759318,0.000759318
57,477.02,1.51062,2.62163,1.01933,0.01167,0.71713,0.87121,0.84665,0.89563,0.54323,0.83676,0.81179,0.81168,0.39946,1.43044,2.60552,0.78816,0.01471,0,0.000742815,0.000742815,0.000742815
58,485.322,1.51403,2.5597,1.02639,0.01167,0.71271,0.86798,0.84363,0.88423,0.55802,0.82785,0.77177,0.78499,0.39184,1.44439,2.62153,0.77433,0.01447,0,0.000726312,0.000726312,0.000726312
59,493.608,1.54084,2.63843,1.05013,0.01144,0.76455,0.88711,0.86109,0.88587,0.57497,0.84063,0.81041,0.80422,0.39813,1.34856,2.6141,0.72919,0.01402,0,0.000709809,0.000709809,0.000709809
60,501.994,1.50496,2.63261,1.04179,0.01111,0.71196,0.85987,0.90239,0.90109,0.56461,0.81301,0.85538,0.81766,0.40722,1.39595,2.59743,0.69692,0.01458,0,0.000693305,0.000693305,0.000693305
61,510.285,1.47285,2.58964,1.02481,0.01112,0.73871,0.92174,0.8507,0.90461,0.54137,0.86949,0.80154,0.80671,0.37699,1.54303,2.76587,0.69202,0.01623,0,0.000676802,0.000676802,0.000676802
62,518.581,1.45498,2.56602,0.99855,0.01092,0.68389,0.88664,0.85811,0.89235,0.53576,0.82447,0.82738,0.80675,0.38507,1.48226,2.6471,0.77152,0.01516,0,0.000660299,0.000660299,0.000660299
63,526.957,1.45803,2.56133,0.98516,0.01087,0.70737,0.86201,0.87175,0.89884,0.55481,0.87232,0.78588,0.81296,0.40341,1.46738,2.5339,0.73331,0.01495,0,0.000643795,0.000643795,0.000643795
64,535.285,1.45277,2.53235,0.94535,0.01076,0.66245,0.91953,0.83314,0.89418,0.52207,0.85079,0.77188,0.78283,0.37262,1.56616,2.7713,0.74969,0.01636,0,0.000627292,0.000627292,0.000627292
65,543.545,1.43019,2.51923,1.03735,0.01036,0.71636,0.88639,0.86039,0.88979,0.56532,0.83916,0.80821,0.80759,0.39764,1.36471,2.57203,0.79879,0.01391,0,0.000610789,0.000610789,0.000610789
66,551.808,1.44235,2.51745,0.95051,0.01064,0.67088,0.87057,0.91085,0.89887,0.58016,0.81063,0.84731,0.80175,0.41636,1.35556,2.58538,0.67982,0.01426,0,0.000594286,0.000594286,0.000594286
67,560.195,1.43885,2.51683,0.96384,0.0107,0.678,0.89606,0.89328,0.90091,0.57947,0.84075,0.83882,0.81497,0.43198,1.37294,2.45851,0.70845,0.01427,0,0.000577782,0.000577782,0.000577782
68,568.469,1.46831,2.55342,0.94724,0.01069,0.6636,0.89933,0.87128,0.89393,0.55635,0.81909,0.80141,0.75443,0.39275,1.406,2.67236,0.69004,0.01464,0,0.000561279,0.000561279,0.000561279
69,576.777,1.43925,2.48354,0.90963,0.01043,0.6379,0.89793,0.89693,0.90504,0.57704,0.86837,0.82182,0.8122,0.41357,1.39748,2.53448,0.69255,0.01424,0,0.000544776,0.000544776,0.000544776
70,585.076,1.41657,2.4635,0.91777,0.01013,0.66551,0.89297,0.89214,0.89907,0.57768,0.85378,0.8411,0.80688,0.44613,1.30692,2.4621,0.72671,0.01333,0,0.000528272,0.000528272,0.000528272
71,593.478,1.38681,2.44239,0.89078,0.00999,0.66211,0.89406,0.8831,0.89667,0.5887,0.83694,0.83202,0.81004,0.43724,1.29096,2.46098,0.67617,0.01319,0,0.000511769,0.000511769,0.000511769
72,601.775,1.38346,2.42843,0.88153,0.01007,0.63869,0.91418,0.84562,0.90051,0.60254,0.85021,0.78776,0.79785,0.42062,1.2757,2.53469,0.68137,0.01294,0,0.000495266,0.000495266,0.000495266
73,610.082,1.39219,2.43585,0.95151,0.01025,0.64672,0.88716,0.8838,0.88692,0.58035,0.84472,0.83693,0.81068,0.41944,1.35141,2.53531,0.64587,0.0138,0,0.000478762,0.000478762,0.000478762
74,618.399,1.38347,2.453,0.90752,0.01039,0.63091,0.91464,0.86589,0.90012,0.5727,0.88436,0.81587,0.8351,0.43722,1.41009,2.53001,0.69014,0.01452,0,0.000462259,0.000462259,0.000462259
75,626.782,1.38453,2.4827,0.89855,0.01039,0.65123,0.91875,0.88836,0.90538,0.59028,0.84674,0.8339,0.80186,0.41318,1.3008,2.57194,0.64464,0.01336,0,0.000445756,0.000445756,0.000445756
76,635.073,1.34999,2.39377,0.88042,0.01002,0.59718,0.91398,0.88879,0.91113,0.61948,0.9019,0.82582,0.84491,0.44295,1.25484,2.43185,0.63096,0.01287,0,0.000429253,0.000429253,0.000429253
77,643.401,1.35507,2.40841,0.87979,0.00978,0.59441,0.91808,0.87722,0.90037,0.61158,0.87536,0.83994,0.82962,0.44431,1.23453,2.39558,0.65862,0.01258,0,0.000412749,0.000412749,0.000412749
78,651.674,1.34419,2.36936,0.85306,0.01,0.59221,0.92681,0.87687,0.91046,0.56747,0.8849,0.83816,0.83322,0.39861,1.43002,2.59112,0.68,0.01484,0,0.000396246,0.000396246,0.000396246
79,660.074,1.33587,2.34671,0.8449,0.00957,0.58048,0.9131,0.90237,0.9106,0.59742,0.87478,0.84791,0.83913,0.433,1.31562,2.52891,0.63136,0.01325,0,0.000379743,0.000379743,0.000379743
80,668.353,1.29596,2.33673,0.79686,0.0095,0.59127,0.91677,0.90235,0.9045,0.57291,0.90833,0.84561,0.83603,0.42428,1.41491,2.55489,0.61412,0.01448,0,0.000363239,0.000363239,0.000363239
81,676.688,1.31513,2.34471,0.85141,0.00954,0.6155,0.87925,0.90071,0.90445,0.59287,0.85421,0.80097,0.79499,0.42596,1.32561,2.57648,0.62583,0.01327,0,0.000346736,0.000346736,0.000346736
82,684.999,1.31374,2.34033,0.8076,0.00954,0.59341,0.88888,0.9187,0.91217,0.62077,0.84675,0.87324,0.83852,0.45128,1.23895,2.4048,0.60417,0.01252,0,0.000330233,0.000330233,0.000330233
83,693.406,1.30711,2.33562,0.86955,0.00931,0.65214,0.87971,0.87852,0.89614,0.60208,0.85473,0.84325,0.84787,0.4433,1.27808,2.44904,0.63531,0.01283,0,0.000313729,0.000313729,0.000313729
84,701.709,1.28436,2.32041,0.8197,0.0092,0.58448,0.8964,0.89242,0.91209,0.60919,0.86331,0.85015,0.85203,0.45199,1.27715,2.44451,0.62033,0.01301,0,0.000297226,0.000297226,0.000297226
85,710.018,1.25699,2.27771,0.83689,0.00905,0.60705,0.92406,0.88196,0.9123,0.63678,0.89152,0.85019,0.84679,0.46527,1.20134,2.40297,0.55568,0.01222,0,0.000280723,0.000280723,0.000280723
86,718.426,1.27004,2.30575,0.85796,0.00908,0.59748,0.90005,0.87578,0.90145,0.61083,0.86481,0.82312,0.82789,0.43796,1.23712,2.47844,0.65035,0.01258,0,0.00026422,0.00026422,0.00026422
87,726.739,1.26347,2.29429,0.83057,0.0092,0.5934,0.89655,0.89896,0.90516,0.62304,0.87557,0.82303,0.83095,0.45924,1.20838,2.39781,0.56537,0.01221,0,0.000247716,0.000247716,0.000247716
88,735.064,1.2952,2.28514,0.87632,0.00905,0.58585,0.91815,0.88424,0.90443,0.62456,0.88198,0.84885,0.83706,0.46197,1.21329,2.39298,0.56789,0.01223,0,0.000231213,0.000231213,0.000231213
89,743.395,1.24909,2.23535,0.75795,0.00915,0.53893,0.90223,0.90124,0.90522,0.60928,0.86761,0.85131,0.84075,0.45952,1.26707,2.42815,0.59823,0.01301,0,0.00021471,0.00021471,0.00021471
90,751.827,1.24403,2.23014,0.82355,0.00901,0.55728,0.90222,0.90321,0.90099,0.62257,0.87016,0.86947,0.83677,0.45333,1.2491,2.40618,0.55393,0.01254,0,0.000198206,0.000198206,0.000198206
91,761.171,1.08407,2.0177,0.43931,0.00961,0.31911,0.90191,0.88309,0.90429,0.61444,0.86947,0.84223,0.83854,0.44218,1.25836,2.46981,0.58644,0.01277,0,0.000181703,0.000181703,0.000181703
92,769.542,1.05358,2.00582,0.44385,0.0092,0.31353,0.93256,0.88671,0.92163,0.63032,0.89609,0.85102,0.86051,0.47304,1.23173,2.39648,0.57516,0.01253,0,0.0001652,0.0001652,0.0001652
93,777.934,1.02829,1.97282,0.40468,0.00872,0.3129,0.91991,0.87512,0.90727,0.62668,0.88145,0.83654,0.8351,0.4572,1.19393,2.38077,0.60547,0.01213,0,0.000148696,0.000148696,0.000148696
94,786.421,1.02437,1.96839,0.41059,0.00893,0.30386,0.92031,0.90124,0.91231,0.63137,0.87852,0.84791,0.84812,0.45722,1.21836,2.43791,0.58868,0.01219,0,0.000132193,0.000132193,0.000132193
95,794.822,1.00736,1.92772,0.41633,0.00858,0.30168,0.91483,0.88585,0.91106,0.63148,0.86829,0.83557,0.84203,0.46176,1.20058,2.40003,0.58964,0.01222,0,0.00011569,0.00011569,0.00011569
96,803.208,0.99824,1.94684,0.43812,0.00843,0.296,0.90036,0.91011,0.90935,0.63969,0.87272,0.83658,0.84204,0.46506,1.18834,2.39475,0.5838,0.01207,0,9.91865e-05,9.91865e-05,9.91865e-05
97,811.587,0.98615,1.95488,0.41051,0.00852,0.31166,0.91344,0.90324,0.91567,0.63424,0.86541,0.85575,0.84834,0.46927,1.221,2.38322,0.53433,0.01245,0,8.26832e-05,8.26832e-05,8.26832e-05
98,820.013,0.99342,1.92924,0.4127,0.00858,0.29725,0.92076,0.90641,0.91373,0.64321,0.89039,0.86932,0.86365,0.47376,1.1839,2.37923,0.54102,0.01196,0,6.61799e-05,6.61799e-05,6.61799e-05
99,828.398,0.97804,1.92553,0.39851,0.00848,0.30154,0.92236,0.90949,0.91648,0.64227,0.88871,0.85587,0.86028,0.46915,1.19609,2.40482,0.52525,0.0121,0,4.96766e-05,4.96766e-05,4.96766e-05
100,836.785,0.98037,1.93536,0.40743,0.00834,0.2957,0.91407,0.8931,0.91172,0.64039,0.87395,0.84755,0.84345,0.47072,1.18564,2.37618,0.5601,0.01209,0,3.31733e-05,3.31733e-05,3.31733e-05
